"","time","mid"
"3453",34520000000000,9811.25
"3454",34530000000000,9811.25
"3455",34540000000000,9811.25
"3456",34550000000000,9811.25
"3457",34560000000000,9811.25
"3458",34570000000000,9811.25
"3459",34580000000000,9811.25
"3460",34590000000000,9811.25
"3461",34600000000000,9811.25
"3462",34610000000000,9811.25
"3463",34620000000000,9811.25
"3464",34630000000000,9811.25
"3465",34640000000000,9811.25
"3466",34650000000000,9811.25
"3467",34660000000000,9811.25
"3468",34670000000000,9811.25
"3469",34680000000000,9811.25
"3470",34690000000000,9811.25
"3471",34700000000000,9811.25
"3472",34710000000000,9811.25
"3473",34720000000000,9811.25
"3474",34730000000000,9811.25
"3475",34740000000000,9811.75
"3476",34750000000000,9811.25
"3477",34760000000000,9811.25
"3478",34770000000000,9811.25
"3479",34780000000000,9811.25
"3480",34790000000000,9811.25
"3481",34800000000000,9811.25
"3482",34810000000000,9811.25
"3483",34820000000000,9811.25
"3484",34830000000000,9811.25
"3485",34840000000000,9811.25
"3486",34850000000000,9811.25
"3487",34860000000000,9811.25
"3488",34870000000000,9811.25
"3489",34880000000000,9811.25
"3490",34890000000000,9811.25
"3491",34900000000000,9811.25
"3492",34910000000000,9811.25
"3493",34920000000000,9811.25
"3494",34930000000000,9811.25
"3495",34940000000000,9811.25
"3496",34950000000000,9811.25
"3497",34960000000000,9811.25
"3498",34970000000000,9811.25
"3499",34980000000000,9811.25
"3500",34990000000000,9811.25
"3501",35000000000000,9811.25
"3502",35010000000000,9811.25
"3503",35020000000000,9811.75
"3504",35030000000000,9811.75
"3505",35040000000000,9811.75
"3506",35050000000000,9811.75
"3507",35060000000000,9811.75
"3508",35070000000000,9811.75
"3509",35080000000000,9811.75
"3510",35090000000000,9811.75
"3511",35100000000000,9811.75
"3512",35110000000000,9811.5
"3513",35120000000000,9811.25
"3514",35130000000000,9811.25
"3515",35140000000000,9811.75
"3516",35150000000000,9811.75
"3517",35160000000000,9811.75
"3518",35170000000000,9811.75
"3519",35180000000000,9811.75
"3520",35190000000000,9811.75
"3521",35200000000000,9811.75
"3522",35210000000000,9811.75
"3523",35220000000000,9811.75
"3524",35230000000000,9811.25
"3525",35240000000000,9811.25
"3526",35250000000000,9811.25
"3527",35260000000000,9811.25
"3528",35270000000000,9811.25
"3529",35280000000000,9811.75
"3530",35290000000000,9811.25
"3531",35300000000000,9811.25
"3532",35310000000000,9811.25
"3533",35320000000000,9811.25
"3534",35330000000000,9811.75
"3535",35340000000000,9811.75
"3536",35350000000000,9811.75
"3537",35360000000000,9811.75
"3538",35370000000000,9811.75
"3539",35380000000000,9811.75
"3540",35390000000000,9811.75
"3541",35400000000000,9811.75
"3542",35410000000000,9811.75
"3543",35420000000000,9811.75
"3544",35430000000000,9811.75
"3545",35440000000000,9811.75
"3546",35450000000000,9811.75
"3547",35460000000000,9811.75
"3548",35470000000000,9811.75
"3549",35480000000000,9811.75
"3550",35490000000000,9811.75
"3551",35500000000000,9811.75
"3552",35510000000000,9811.75
"3553",35520000000000,9811.75
"3554",35530000000000,9811.75
"3555",35540000000000,9811.75
"3556",35550000000000,9811.75
"3557",35560000000000,9811.75
"3558",35570000000000,9811.75
"3559",35580000000000,9811.75
"3560",35590000000000,9811.75
"3561",35600000000000,9811.75
"3562",35610000000000,9811.75
"3563",35620000000000,9811.75
"3564",35630000000000,9811.75
"3565",35640000000000,9811.75
"3566",35650000000000,9811.75
"3567",35660000000000,9811.75
"3568",35670000000000,9811.75
"3569",35680000000000,9811.75
"3570",35690000000000,9811.75
"3571",35700000000000,9811.75
"3572",35710000000000,9811.75
"3573",35720000000000,9811.75
"3574",35730000000000,9811.75
"3575",35740000000000,9811.75
"3576",35750000000000,9811.75
"3577",35760000000000,9811.75
"3578",35770000000000,9811.75
"3579",35780000000000,9811.75
"3580",35790000000000,9811.75
"3581",35800000000000,9811.75
"3582",35810000000000,9811.75
"3583",35820000000000,9811.75
"3584",35830000000000,9811.75
"3585",35840000000000,9811.75
"3586",35850000000000,9811.75
"3587",35860000000000,9811.75
"3588",35870000000000,9811.75
"3589",35880000000000,9811.75
"3590",35890000000000,9811.75
"3591",35900000000000,9811.75
"3592",35910000000000,9811.75
"3593",35920000000000,9811.75
"3594",35930000000000,9811.75
"3595",35940000000000,9811.75
"3596",35950000000000,9811.75
"3597",35960000000000,9811.75
"3598",35970000000000,9811.75
"3599",35980000000000,9811.75
"3600",35990000000000,9811.75
"3601",36000000000000,9811.75
"3602",36010000000000,9811.75
"3603",36020000000000,9811.75
"3604",36030000000000,9811.75
"3605",36040000000000,9811.75
"3606",36050000000000,9811.75
"3607",36060000000000,9811.75
"3608",36070000000000,9811.75
"3609",36080000000000,9811.75
"3610",36090000000000,9811.75
"3611",36100000000000,9811.75
"3612",36110000000000,9811.75
"3613",36120000000000,9811.75
"3614",36130000000000,9811.75
"3615",36140000000000,9811.75
"3616",36150000000000,9811.75
"3617",36160000000000,9811.75
"3618",36170000000000,9811.75
"3619",36180000000000,9811.75
"3620",36190000000000,9811.75
"3621",36200000000000,9811.75
"3622",36210000000000,9811.75
"3623",36220000000000,9811.75
"3624",36230000000000,9811.75
"3625",36240000000000,9812
"3626",36250000000000,9811.75
"3627",36260000000000,9811.75
"3628",36270000000000,9811.75
"3629",36280000000000,9811.75
"3630",36290000000000,9811.75
"3631",36300000000000,9811.75
"3632",36310000000000,9811.75
"3633",36320000000000,9811.75
"3634",36330000000000,9812.25
"3635",36340000000000,9812.25
"3636",36350000000000,9812.25
"3637",36360000000000,9812.25
"3638",36370000000000,9812
"3639",36380000000000,9812
"3640",36390000000000,9811.75
"3641",36400000000000,9812.25
"3642",36410000000000,9812.25
"3643",36420000000000,9812.25
"3644",36430000000000,9812.25
"3645",36440000000000,9812
"3646",36450000000000,9812.25
"3647",36460000000000,9812.25
"3648",36470000000000,9812.25
"3649",36480000000000,9812.25
"3650",36490000000000,9812.25
"3651",36500000000000,9812.25
"3652",36510000000000,9812.25
"3653",36520000000000,9812.25
"3654",36530000000000,9812.25
"3655",36540000000000,9812.25
"3656",36550000000000,9812.25
"3657",36560000000000,9812.25
"3658",36570000000000,9812.25
"3659",36580000000000,9812.25
"3660",36590000000000,9812.25
"3661",36600000000000,9812.25
"3662",36610000000000,9812.25
"3663",36620000000000,9812.25
"3664",36630000000000,9812.25
"3665",36640000000000,9812.25
"3666",36650000000000,9812.25
"3667",36660000000000,9812.25
"3668",36670000000000,9812.25
"3669",36680000000000,9812.25
"3670",36690000000000,9812.25
"3671",36700000000000,9812.25
"3672",36710000000000,9812.25
"3673",36720000000000,9812.25
"3674",36730000000000,9812.25
"3675",36740000000000,9812.25
"3676",36750000000000,9812.25
"3677",36760000000000,9812.25
"3678",36770000000000,9812.25
"3679",36780000000000,9812.25
"3680",36790000000000,9812.25
"3681",36800000000000,9812.25
"3682",36810000000000,9812.25
"3683",36820000000000,9812.25
"3684",36830000000000,9812.25
"3685",36840000000000,9812.25
"3686",36850000000000,9812.25
"3687",36860000000000,9812.25
"3688",36870000000000,9812.25
"3689",36880000000000,9812.5
"3690",36890000000000,9812.25
"3691",36900000000000,9812.5
"3692",36910000000000,9812.75
"3693",36920000000000,9812.75
"3694",36930000000000,9812.75
"3695",36940000000000,9812.75
"3696",36950000000000,9812.25
"3697",36960000000000,9812.25
"3698",36970000000000,9812.25
"3699",36980000000000,9812.25
"3700",36990000000000,9812.25
"3701",37000000000000,9812.25
"3702",37010000000000,9812.25
"3703",37020000000000,9812.25
"3704",37030000000000,9812.25
"3705",37040000000000,9812.25
"3706",37050000000000,9812.25
"3707",37060000000000,9812.25
"3708",37070000000000,9812.25
"3709",37080000000000,9812.25
"3710",37090000000000,9812.25
"3711",37100000000000,9812.25
"3712",37110000000000,9812.25
"3713",37120000000000,9812.25
"3714",37130000000000,9812.25
"3715",37140000000000,9812.25
"3716",37150000000000,9812.25
"3717",37160000000000,9812.25
"3718",37170000000000,9812.25
"3719",37180000000000,9812.25
"3720",37190000000000,9812.25
"3721",37200000000000,9812.25
"3722",37210000000000,9812.25
"3723",37220000000000,9812.25
"3724",37230000000000,9812.25
"3725",37240000000000,9812.25
"3726",37250000000000,9812.25
"3727",37260000000000,9812.25
"3728",37270000000000,9812.25
"3729",37280000000000,9812.25
"3730",37290000000000,9812.25
"3731",37300000000000,9812.25
"3732",37310000000000,9812.25
"3733",37320000000000,9812.25
"3734",37330000000000,9812.25
"3735",37340000000000,9812.25
"3736",37350000000000,9812.25
"3737",37360000000000,9812.25
"3738",37370000000000,9812.25
"3739",37380000000000,9812.25
"3740",37390000000000,9812.25
"3741",37400000000000,9812.75
"3742",37410000000000,9812.75
"3743",37420000000000,9812.75
"3744",37430000000000,9812.75
"3745",37440000000000,9812.75
"3746",37450000000000,9812.75
"3747",37460000000000,9812.75
"3748",37470000000000,9812.75
"3749",37480000000000,9812.25
"3750",37490000000000,9812.75
"3751",37500000000000,9812.75
"3752",37510000000000,9812.75
"3753",37520000000000,9812.75
"3754",37530000000000,9812.75
"3755",37540000000000,9812.75
"3756",37550000000000,9812.75
"3757",37560000000000,9812.75
"3758",37570000000000,9812.75
"3759",37580000000000,9812.75
"3760",37590000000000,9812.75
"3761",37600000000000,9812.75
"3762",37610000000000,9812.75
"3763",37620000000000,9812.75
"3764",37630000000000,9812.75
"3765",37640000000000,9812.75
"3766",37650000000000,9812.75
"3767",37660000000000,9812.75
"3768",37670000000000,9812.75
"3769",37680000000000,9812.75
"3770",37690000000000,9812.75
"3771",37700000000000,9812.75
"3772",37710000000000,9812.75
"3773",37720000000000,9812.75
"3774",37730000000000,9812.75
"3775",37740000000000,9812.75
"3776",37750000000000,9812.75
"3777",37760000000000,9812.75
"3778",37770000000000,9812.75
"3779",37780000000000,9812.75
"3780",37790000000000,9812.75
"3781",37800000000000,9812.75
"3782",37810000000000,9812.75
"3783",37820000000000,9812.75
"3784",37830000000000,9812.75
"3785",37840000000000,9812.75
"3786",37850000000000,9812.75
"3787",37860000000000,9812.75
"3788",37870000000000,9812.75
"3789",37880000000000,9812.75
"3790",37890000000000,9812.75
"3791",37900000000000,9812.75
"3792",37910000000000,9812.75
"3793",37920000000000,9812.75
"3794",37930000000000,9812.75
"3795",37940000000000,9812.75
"3796",37950000000000,9812.75
"3797",37960000000000,9812.75
"3798",37970000000000,9812.75
"3799",37980000000000,9812.75
"3800",37990000000000,9812.75
"3801",38000000000000,9812.75
"3802",38010000000000,9812.75
"3803",38020000000000,9812.75
"3804",38030000000000,9812.75
"3805",38040000000000,9812.75
"3806",38050000000000,9812.75
"3807",38060000000000,9812.75
"3808",38070000000000,9812.75
"3809",38080000000000,9812.75
"3810",38090000000000,9812.75
"3811",38100000000000,9812.75
"3812",38110000000000,9812.75
"3813",38120000000000,9812.75
"3814",38130000000000,9812.75
"3815",38140000000000,9812.75
"3816",38150000000000,9812.75
"3817",38160000000000,9812.75
"3818",38170000000000,9812.75
"3819",38180000000000,9812.75
"3820",38190000000000,9812.75
"3821",38200000000000,9812.75
"3822",38210000000000,9812.75
"3823",38220000000000,9812.75
"3824",38230000000000,9812.75
"3825",38240000000000,9812.75
"3826",38250000000000,9812.75
"3827",38260000000000,9812.75
"3828",38270000000000,9812.75
"3829",38280000000000,9812.75
"3830",38290000000000,9812.75
"3831",38300000000000,9812.75
"3832",38310000000000,9812.75
"3833",38320000000000,9812.75
"3834",38330000000000,9812.75
"3835",38340000000000,9812.75
"3836",38350000000000,9812.75
"3837",38360000000000,9812.75
"3838",38370000000000,9812.75
"3839",38380000000000,9812.75
"3840",38390000000000,9812.75
"3841",38400000000000,9812.75
"3842",38410000000000,9812.75
"3843",38420000000000,9812.75
"3844",38430000000000,9812.75
"3845",38440000000000,9812.75
"3846",38450000000000,9812.75
"3847",38460000000000,9812.75
"3848",38470000000000,9812.75
"3849",38480000000000,9812.75
"3850",38490000000000,9812.75
"3851",38500000000000,9812.75
"3852",38510000000000,9812.75
"3853",38520000000000,9812.75
"3854",38530000000000,9812.75
"3855",38540000000000,9812.75
"3856",38550000000000,9812.75
"3857",38560000000000,9812.75
"3858",38570000000000,9812.75
"3859",38580000000000,9812.75
"3860",38590000000000,9812.75
"3861",38600000000000,9812.75
"3862",38610000000000,9812.75
"3863",38620000000000,9812.75
"3864",38630000000000,9812.75
"3865",38640000000000,9812.75
"3866",38650000000000,9812.75
"3867",38660000000000,9812.75
"3868",38670000000000,9812.75
"3869",38680000000000,9812.75
"3870",38690000000000,9812.75
"3871",38700000000000,9812.75
"3872",38710000000000,9812.75
"3873",38720000000000,9812.75
"3874",38730000000000,9812.75
"3875",38740000000000,9812.75
"3876",38750000000000,9812.75
"3877",38760000000000,9812.75
"3878",38770000000000,9812.75
"3879",38780000000000,9812.75
"3880",38790000000000,9812.75
"3881",38800000000000,9812.75
"3882",38810000000000,9812.75
"3883",38820000000000,9812.75
"3884",38830000000000,9812.75
"3885",38840000000000,9812.75
"3886",38850000000000,9812.75
"3887",38860000000000,9812.75
"3888",38870000000000,9812.75
"3889",38880000000000,9812.75
"3890",38890000000000,9812.75
"3891",38900000000000,9812.75
"3892",38910000000000,9812.75
"3893",38920000000000,9812.75
"3894",38930000000000,9812.75
"3895",38940000000000,9812.75
"3896",38950000000000,9812.75
"3897",38960000000000,9812.75
"3898",38970000000000,9812.75
"3899",38980000000000,9812.75
"3900",38990000000000,9812.75
"3901",39000000000000,9812.75
"3902",39010000000000,9812.75
"3903",39020000000000,9812.75
"3904",39030000000000,9812.75
"3905",39040000000000,9812.75
"3906",39050000000000,9812.75
"3907",39060000000000,9812.75
"3908",39070000000000,9812.75
"3909",39080000000000,9812.75
"3910",39090000000000,9812.75
"3911",39100000000000,9812.75
"3912",39110000000000,9812.75
"3913",39120000000000,9812.75
"3914",39130000000000,9812.75
"3915",39140000000000,9812.75
"3916",39150000000000,9812.75
"3917",39160000000000,9812.75
"3918",39170000000000,9812.75
"3919",39180000000000,9812.75
"3920",39190000000000,9812.75
"3921",39200000000000,9812.75
"3922",39210000000000,9812.75
"3923",39220000000000,9812.75
"3924",39230000000000,9812.75
"3925",39240000000000,9812.75
"3926",39250000000000,9812.75
"3927",39260000000000,9812.75
"3928",39270000000000,9812.75
"3929",39280000000000,9812.75
"3930",39290000000000,9812.75
"3931",39300000000000,9812.75
"3932",39310000000000,9812.75
"3933",39320000000000,9812.75
"3934",39330000000000,9812.75
"3935",39340000000000,9812.75
"3936",39350000000000,9812.75
"3937",39360000000000,9812.75
"3938",39370000000000,9812.75
"3939",39380000000000,9812.75
"3940",39390000000000,9812.75
"3941",39400000000000,9812.25
"3942",39410000000000,9812.25
"3943",39420000000000,9812.25
"3944",39430000000000,9812.25
"3945",39440000000000,9812.25
"3946",39450000000000,9812.25
"3947",39460000000000,9812.25
"3948",39470000000000,9812.25
"3949",39480000000000,9812.25
"3950",39490000000000,9812.25
"3951",39500000000000,9812.25
"3952",39510000000000,9812.25
"3953",39520000000000,9812.25
"3954",39530000000000,9812.25
"3955",39540000000000,9812.75
"3956",39550000000000,9812.75
"3957",39560000000000,9812.75
"3958",39570000000000,9812.75
"3959",39580000000000,9812.75
"3960",39590000000000,9812.75
"3961",39600000000000,9812.75
"3962",39610000000000,9812.75
"3963",39620000000000,9812.75
"3964",39630000000000,9812.75
"3965",39640000000000,9812.75
"3966",39650000000000,9812.75
"3967",39660000000000,9812.75
"3968",39670000000000,9812.75
"3969",39680000000000,9812.75
"3970",39690000000000,9812.75
"3971",39700000000000,9812.75
"3972",39710000000000,9812.75
"3973",39720000000000,9812.75
"3974",39730000000000,9812.75
"3975",39740000000000,9812.75
"3976",39750000000000,9812.75
"3977",39760000000000,9812.75
"3978",39770000000000,9812.75
"3979",39780000000000,9812.75
"3980",39790000000000,9812.75
"3981",39800000000000,9812.75
"3982",39810000000000,9812.75
"3983",39820000000000,9812.75
"3984",39830000000000,9812.75
"3985",39840000000000,9812.75
"3986",39850000000000,9812.75
"3987",39860000000000,9812.75
"3988",39870000000000,9812.75
"3989",39880000000000,9812.75
"3990",39890000000000,9812.75
"3991",39900000000000,9812.75
"3992",39910000000000,9812.75
"3993",39920000000000,9812.75
"3994",39930000000000,9812.75
"3995",39940000000000,9812.75
"3996",39950000000000,9812.75
"3997",39960000000000,9812.75
"3998",39970000000000,9812.75
"3999",39980000000000,9812.75
"4000",39990000000000,9812.75
"4001",40000000000000,9812.75
"4002",40010000000000,9812.75
"4003",40020000000000,9812.75
"4004",40030000000000,9812.75
"4005",40040000000000,9812.75
"4006",40050000000000,9812.75
"4007",40060000000000,9812.75
"4008",40070000000000,9812.75
"4009",40080000000000,9812.75
"4010",40090000000000,9812.75
"4011",40100000000000,9812.75
"4012",40110000000000,9812.75
"4013",40120000000000,9812.75
"4014",40130000000000,9812.75
"4015",40140000000000,9812.75
"4016",40150000000000,9812.75
"4017",40160000000000,9812.75
"4018",40170000000000,9812.75
"4019",40180000000000,9812.75
"4020",40190000000000,9812.75
"4021",40200000000000,9812.75
"4022",40210000000000,9812.75
"4023",40220000000000,9812.75
"4024",40230000000000,9812.75
"4025",40240000000000,9812.75
"4026",40250000000000,9812.75
"4027",40260000000000,9812.75
"4028",40270000000000,9812.75
"4029",40280000000000,9812.75
"4030",40290000000000,9812.75
"4031",40300000000000,9812.75
"4032",40310000000000,9812.75
"4033",40320000000000,9812.75
"4034",40330000000000,9812.75
"4035",40340000000000,9812.75
"4036",40350000000000,9812.75
"4037",40360000000000,9812.75
"4038",40370000000000,9812.75
"4039",40380000000000,9812.75
"4040",40390000000000,9812.75
"4041",40400000000000,9812.75
"4042",40410000000000,9812.75
"4043",40420000000000,9812.75
"4044",40430000000000,9812.75
"4045",40440000000000,9812.75
"4046",40450000000000,9812.75
"4047",40460000000000,9812.75
"4048",40470000000000,9812.75
"4049",40480000000000,9812.75
"4050",40490000000000,9812.75
"4051",40500000000000,9812.75
"4052",40510000000000,9812.75
"4053",40520000000000,9812.75
"4054",40530000000000,9812.75
"4055",40540000000000,9812.75
"4056",40550000000000,9812.75
"4057",40560000000000,9812.75
"4058",40570000000000,9812.75
"4059",40580000000000,9812.75
"4060",40590000000000,9812.75
"4061",40600000000000,9812.75
"4062",40610000000000,9812.75
"4063",40620000000000,9812.75
"4064",40630000000000,9812.75
"4065",40640000000000,9812.75
"4066",40650000000000,9812.75
"4067",40660000000000,9812.75
"4068",40670000000000,9812.75
"4069",40680000000000,9812.75
"4070",40690000000000,9812.75
"4071",40700000000000,9812.75
"4072",40710000000000,9812.75
"4073",40720000000000,9812.75
"4074",40730000000000,9812.75
"4075",40740000000000,9812.75
"4076",40750000000000,9812.75
"4077",40760000000000,9812.75
"4078",40770000000000,9812.75
"4079",40780000000000,9812.75
"4080",40790000000000,9812.75
"4081",40800000000000,9812.75
"4082",40810000000000,9812.75
"4083",40820000000000,9812.75
"4084",40830000000000,9812.75
"4085",40840000000000,9812.75
"4086",40850000000000,9812.75
"4087",40860000000000,9812.75
"4088",40870000000000,9812.75
"4089",40880000000000,9812.75
"4090",40890000000000,9812.75
"4091",40900000000000,9812.75
"4092",40910000000000,9812.75
"4093",40920000000000,9812.75
"4094",40930000000000,9812.75
"4095",40940000000000,9812.75
"4096",40950000000000,9812.75
"4097",40960000000000,9812.75
"4098",40970000000000,9812.75
"4099",40980000000000,9812.75
"4100",40990000000000,9812.75
"4101",41000000000000,9812.75
"4102",41010000000000,9812.75
"4103",41020000000000,9812.75
"4104",41030000000000,9812.75
"4105",41040000000000,9812.75
"4106",41050000000000,9812.75
"4107",41060000000000,9812.75
"4108",41070000000000,9812.75
"4109",41080000000000,9812.75
"4110",41090000000000,9812.75
"4111",41100000000000,9812.75
"4112",41110000000000,9812.75
"4113",41120000000000,9812.75
"4114",41130000000000,9812.75
"4115",41140000000000,9812.75
"4116",41150000000000,9812.75
"4117",41160000000000,9812.75
"4118",41170000000000,9812.75
"4119",41180000000000,9812.75
"4120",41190000000000,9812.75
"4121",41200000000000,9812.75
"4122",41210000000000,9812.75
"4123",41220000000000,9812.75
"4124",41230000000000,9812.75
"4125",41240000000000,9812.75
"4126",41250000000000,9812.75
"4127",41260000000000,9812.75
"4128",41270000000000,9812.75
"4129",41280000000000,9812.75
"4130",41290000000000,9812.75
"4131",41300000000000,9812.75
"4132",41310000000000,9812.75
"4133",41320000000000,9812.75
"4134",41330000000000,9812.75
"4135",41340000000000,9812.75
"4136",41350000000000,9812.75
"4137",41360000000000,9812.75
"4138",41370000000000,9812.75
"4139",41380000000000,9812.75
"4140",41390000000000,9812.75
"4141",41400000000000,9812.75
"4142",41410000000000,9812.75
"4143",41420000000000,9812.75
"4144",41430000000000,9812.75
"4145",41440000000000,9812.75
"4146",41450000000000,9812.75
"4147",41460000000000,9812.75
"4148",41470000000000,9812.75
"4149",41480000000000,9812.75
"4150",41490000000000,9812.75
"4151",41500000000000,9812.75
"4152",41510000000000,9812.75
"4153",41520000000000,9812.75
"4154",41530000000000,9812.75
"4155",41540000000000,9812.75
"4156",41550000000000,9812.75
"4157",41560000000000,9812.75
"4158",41570000000000,9812.75
"4159",41580000000000,9812.75
"4160",41590000000000,9812.75
"4161",41600000000000,9812.75
"4162",41610000000000,9812.75
"4163",41620000000000,9812.75
"4164",41630000000000,9812.75
"4165",41640000000000,9812.75
"4166",41650000000000,9812.75
"4167",41660000000000,9812.75
"4168",41670000000000,9812.75
"4169",41680000000000,9812.75
"4170",41690000000000,9812.75
"4171",41700000000000,9812.75
"4172",41710000000000,9812.75
"4173",41720000000000,9812.75
"4174",41730000000000,9812.75
"4175",41740000000000,9812.75
"4176",41750000000000,9812.75
"4177",41760000000000,9812.75
"4178",41770000000000,9812.75
"4179",41780000000000,9812.75
"4180",41790000000000,9812.75
"4181",41800000000000,9812.75
"4182",41810000000000,9812.75
"4183",41820000000000,9812.75
"4184",41830000000000,9812.75
"4185",41840000000000,9812.75
"4186",41850000000000,9812.75
"4187",41860000000000,9812.75
"4188",41870000000000,9812.75
"4189",41880000000000,9812.75
"4190",41890000000000,9812.75
"4191",41900000000000,9812.75
"4192",41910000000000,9812.75
"4193",41920000000000,9812.75
"4194",41930000000000,9812.75
"4195",41940000000000,9812.75
"4196",41950000000000,9812.75
"4197",41960000000000,9812.75
"4198",41970000000000,9812.75
"4199",41980000000000,9812.75
"4200",41990000000000,9812.75
"4201",42000000000000,9812.75
"4202",42010000000000,9812.75
"4203",42020000000000,9812.75
"4204",42030000000000,9812.75
"4205",42040000000000,9812.75
"4206",42050000000000,9812.75
"4207",42060000000000,9812.75
"4208",42070000000000,9812.75
"4209",42080000000000,9812.75
"4210",42090000000000,9812.75
"4211",42100000000000,9812.75
"4212",42110000000000,9812.75
"4213",42120000000000,9812.75
"4214",42130000000000,9812.75
"4215",42140000000000,9812.75
"4216",42150000000000,9812.75
"4217",42160000000000,9812.75
"4218",42170000000000,9812.75
"4219",42180000000000,9812.75
"4220",42190000000000,9812.75
"4221",42200000000000,9812.75
"4222",42210000000000,9812.75
"4223",42220000000000,9812.75
"4224",42230000000000,9812.75
"4225",42240000000000,9812.75
"4226",42250000000000,9812.75
"4227",42260000000000,9812.75
"4228",42270000000000,9812.75
"4229",42280000000000,9812.75
"4230",42290000000000,9812.75
"4231",42300000000000,9812.75
"4232",42310000000000,9812.75
"4233",42320000000000,9812.75
"4234",42330000000000,9812.75
"4235",42340000000000,9812.75
"4236",42350000000000,9812.75
"4237",42360000000000,9812.75
"4238",42370000000000,9812.75
"4239",42380000000000,9812.75
"4240",42390000000000,9812.75
"4241",42400000000000,9812.75
"4242",42410000000000,9812.75
"4243",42420000000000,9812.75
"4244",42430000000000,9812.75
"4245",42440000000000,9812.75
"4246",42450000000000,9812.75
"4247",42460000000000,9812.75
"4248",42470000000000,9812.75
"4249",42480000000000,9812.25
"4250",42490000000000,9812.25
"4251",42500000000000,9812.25
"4252",42510000000000,9812.25
"4253",42520000000000,9812.25
"4254",42530000000000,9812.25
"4255",42540000000000,9812.25
"4256",42550000000000,9812.25
"4257",42560000000000,9812.25
"4258",42570000000000,9812.25
"4259",42580000000000,9812.25
"4260",42590000000000,9812.25
"4261",42600000000000,9812.25
"4262",42610000000000,9812.25
"4263",42620000000000,9812.25
"4264",42630000000000,9812.25
"4265",42640000000000,9812.25
"4266",42650000000000,9812.25
"4267",42660000000000,9812.25
"4268",42670000000000,9812.25
"4269",42680000000000,9812.25
"4270",42690000000000,9812.25
"4271",42700000000000,9812.25
"4272",42710000000000,9812.25
"4273",42720000000000,9812.25
"4274",42730000000000,9812.25
"4275",42740000000000,9812.25
"4276",42750000000000,9812.25
"4277",42760000000000,9812.25
"4278",42770000000000,9812.25
"4279",42780000000000,9812.75
"4280",42790000000000,9812.75
"4281",42800000000000,9812.75
"4282",42810000000000,9812.75
"4283",42820000000000,9812.75
"4284",42830000000000,9812.75
"4285",42840000000000,9812.75
"4286",42850000000000,9812.75
"4287",42860000000000,9812.75
"4288",42870000000000,9812.75
"4289",42880000000000,9812.75
"4290",42890000000000,9812.75
"4291",42900000000000,9812.75
"4292",42910000000000,9812.75
"4293",42920000000000,9812.75
"4294",42930000000000,9812.75
"4295",42940000000000,9812.75
"4296",42950000000000,9812.75
"4297",42960000000000,9812.75
"4298",42970000000000,9812.75
"4299",42980000000000,9812.75
"4300",42990000000000,9812.75
"4301",43000000000000,9812.75
"4302",43010000000000,9812.75
"4303",43020000000000,9812.75
"4304",43030000000000,9812.75
"4305",43040000000000,9812.75
"4306",43050000000000,9812.75
"4307",43060000000000,9812.75
"4308",43070000000000,9812.75
"4309",43080000000000,9812.75
"4310",43090000000000,9812.75
"4311",43100000000000,9812.75
"4312",43110000000000,9812.75
"4313",43120000000000,9812.75
"4314",43130000000000,9812.75
"4315",43140000000000,9812.75
"4316",43150000000000,9812.75
"4317",43160000000000,9812.75
"4318",43170000000000,9812.75
"4319",43180000000000,9812.75
"4320",43190000000000,9812.75
"4321",43200000000000,9812.75
"4322",43210000000000,9812.75
"4323",43220000000000,9812.75
"4324",43230000000000,9812.75
"4325",43240000000000,9812.75
"4326",43250000000000,9812.75
"4327",43260000000000,9812.75
"4328",43270000000000,9812.75
"4329",43280000000000,9812.75
"4330",43290000000000,9812.75
"4331",43300000000000,9812.75
"4332",43310000000000,9812.75
"4333",43320000000000,9812.75
"4334",43330000000000,9812.75
"4335",43340000000000,9812.75
"4336",43350000000000,9812.75
"4337",43360000000000,9812.75
"4338",43370000000000,9812.75
"4339",43380000000000,9812.75
"4340",43390000000000,9812.75
"4341",43400000000000,9812.75
"4342",43410000000000,9812.75
"4343",43420000000000,9812.75
"4344",43430000000000,9812.75
"4345",43440000000000,9812.75
"4346",43450000000000,9812.5
"4347",43460000000000,9812.5
"4348",43470000000000,9812.5
"4349",43480000000000,9812.5
"4350",43490000000000,9812.25
"4351",43500000000000,9812.25
"4352",43510000000000,9812.25
"4353",43520000000000,9812.25
"4354",43530000000000,9812.25
"4355",43540000000000,9812.25
"4356",43550000000000,9812.25
"4357",43560000000000,9812.75
"4358",43570000000000,9812.75
"4359",43580000000000,9812.75
"4360",43590000000000,9812.75
"4361",43600000000000,9812.75
"4362",43610000000000,9812.75
"4363",43620000000000,9812.25
"4364",43630000000000,9812.5
"4365",43640000000000,9812.25
"4366",43650000000000,9812.25
"4367",43660000000000,9812.25
"4368",43670000000000,9812.25
"4369",43680000000000,9812.25
"4370",43690000000000,9812.75
"4371",43700000000000,9812.75
"4372",43710000000000,9812.75
"4373",43720000000000,9812.75
"4374",43730000000000,9812.75
"4375",43740000000000,9812.75
"4376",43750000000000,9812.75
"4377",43760000000000,9812.75
"4378",43770000000000,9812.75
"4379",43780000000000,9812.75
"4380",43790000000000,9812.75
"4381",43800000000000,9812.75
"4382",43810000000000,9812.75
"4383",43820000000000,9812.75
"4384",43830000000000,9812.75
"4385",43840000000000,9812.75
